sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1124769,1,25,2,13,2012-04-27 20:19:50,2012-04-27 20:34:37,14.779999,4.7638,23.212396,46.6,5,3,"1,5,1",2,"1,5",4.599119,13.18,1,0,0,0,0,OTHER,OTHER
1124769,1,26,2,14,2012-04-27 20:47:48,2012-04-27 20:59:38,11.829999,4.643499,25.290277,42.9,5,2,"1,5",2,"1,5",61.39328,560.43,1,0,0,0,0,OTHER,HOME
1124769,1,27,3,1,2012-04-28 06:20:04,2012-04-28 06:23:17,3.22,0.9423,17.072307,29.8,5,1,5,1,5,29.418429,0.72,1,0,0,0,0,HOME,SCHOOL
1124769,1,28,3,2,2012-04-28 06:24:00,2012-04-28 06:27:25,3.42,0.9896,16.765217,31.1,5,1,5,1,5,9.286908,180.38,1,0,0,0,0,SCHOOL,HOME
1124769,1,29,3,3,2012-04-28 09:27:48,2012-04-28 09:30:30,2.7,0.919799,20.322222,34.2,5,1,5,1,5,28.859775,34.38,1,0,0,0,0,HOME,OTHER
1124769,1,30,3,4,2012-04-28 10:04:53,2012-04-28 10:09:20,4.449999,0.958599,14.894594,30.4,5,2,"1,5",2,"1,5",93.067027,11.97,1,0,0,0,0,OTHER,OTHER
1124769,1,31,3,5,2012-04-28 10:21:18,2012-04-28 10:23:07,1.82,0.357699,11.597222,29.2,5,1,5,1,5,6.750739,154.0,1,0,0,0,0,OTHER,HOME
1124769,1,32,3,6,2012-04-28 12:57:07,2012-04-28 13:01:07,4.0,0.951399,14.914666,29.2,5,1,5,1,5,18.397054,0.27,1,0,0,0,0,HOME,SCHOOL
1124769,1,33,3,7,2012-04-28 13:01:23,2012-04-28 13:04:14,2.849999,0.314599,8.647619,25.5,5,1,5,1,5,22.995016,7.95,1,0,0,0,0,SCHOOL,OTHER
1124769,1,34,3,8,2012-04-28 13:12:11,2012-04-28 13:14:40,2.48,0.672399,15.904,28.6,5,1,5,1,5,27.861747,12.6,1,0,0,0,0,OTHER,HOME
1124769,1,35,3,9,2012-04-28 13:27:16,2012-04-28 13:28:58,1.7,0.0798,2.285714,3.1,1,1,1,1,1,18.576135,10.78,1,0,0,0,0,HOME,HOME
1124769,1,36,3,10,2012-04-28 13:39:45,2012-04-28 13:54:12,14.449999,2.976099,17.644723,42.9,5,3,"1,5,1",2,"1,5",10.822415,37.37,1,0,0,0,0,HOME,OTHER
1124769,1,37,3,11,2012-04-28 14:31:34,2012-04-28 14:40:19,8.75,2.866899,21.179503,41.6,5,1,5,1,5,37.075366,0.0,1,0,0,0,0,OTHER,HOME
