sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1125257,2,19,2,6,2012-05-02 16:07:29,2012-05-02 16:25:42,18.219999,0.5141,1.898642,5.0,1,1,1,1,1,60.995315,3.3,1,0,0,0,0,OTHER,OTHER
1125257,2,20,2,7,2012-05-02 16:29:00,2012-05-02 16:32:20,3.329999,0.104199,2.122916,4.3,1,1,1,1,1,11.19358,0.18,1,0,0,0,0,OTHER,OTHER
1125257,2,21,2,8,2012-05-02 16:32:31,2012-05-02 16:42:36,10.079999,0.3731,2.157055,3.7,1,1,1,1,1,3.607471,98.4,1,0,0,0,0,OTHER,HOME
1125257,2,22,2,9,2012-05-02 18:21:00,2012-05-02 18:24:26,3.43,1.330299,27.721052,60.3,5,1,5,1,5,14.710272,204.08,1,0,0,0,0,HOME,OTHER
1125257,2,23,2,10,2012-05-02 21:48:31,2012-05-02 21:55:24,6.88,2.0615,20.299152,42.9,5,1,5,1,5,20.277142,0.12,1,0,0,0,0,OTHER,OTHER
1125257,2,24,2,11,2012-05-02 21:55:31,2012-05-02 22:00:31,5.0,1.4922,19.258241,41.0,5,1,5,1,5,8.57519,549.25,1,0,0,0,0,OTHER,HOME
1125257,2,25,3,1,2012-05-03 07:09:46,2012-05-03 07:27:47,18.02,13.836899,50.073252,77.0,5,1,5,1,5,34.490014,166.27,1,0,0,0,0,HOME,WORK
1125257,2,26,3,2,2012-05-03 10:14:03,2012-05-03 10:30:33,16.5,5.4232,21.765116,55.3,5,1,5,1,5,,597.45,1,0,0,0,0,OTHER,HOME
1125257,2,27,3,3,2012-05-03 20:28:00,2012-05-03 20:32:07,4.119999,1.3708,19.99753,34.2,5,1,5,1,5,87.450239,2.38,1,0,0,0,0,HOME,OTHER
1125257,2,28,3,4,2012-05-03 20:34:30,2012-05-03 20:39:32,5.03,1.447299,16.873267,28.0,5,1,5,1,5,52.245461,0.0,1,0,0,0,0,OTHER,HOME
