sampno,perno,gpstripid,gpstravdayid,gpstravdaytripid,start_time,end_time,duration_min,distance_miles,avg_speed_mph,max_speed_mph,travel_mode,nbstages,travmodelist,numuniqmodes,uniqmodelist,distfromlastdest,gaptime,tripareatype,workrelated,no_transport,onsite,looptrip,origin_loc_type,destination_loc_type
1121752,2,22,2,7,2012-02-16 15:21:49,2012-02-16 15:56:59,35.169998,5.782299,30.20786,59.7,5,2,"5,1",2,"1,5",33.594714,853.72,1,0,0,0,0,OTHER,HOME
1121752,2,23,3,1,2012-02-17 06:10:42,2012-02-17 06:20:37,9.92,5.412,34.146031,56.5,5,2,"1,5",2,"1,5",106.593449,0.58,1,0,0,0,0,HOME,WORK
1121752,2,24,3,2,2012-02-17 06:21:12,2012-02-17 06:23:54,2.7,0.324999,6.474545,10.6,5,1,5,1,5,16.092587,37.68,1,0,0,0,0,WORK,OTHER
1121752,2,25,3,3,2012-02-17 07:01:35,2012-02-17 07:04:37,3.029999,0.4336,8.071666,17.4,5,1,5,1,5,24.773804,2.4,1,0,0,0,0,OTHER,WORK
1121752,2,26,3,4,2012-02-17 07:07:01,2012-02-17 07:08:54,1.879999,0.415699,12.465789,27.3,5,1,5,1,5,16.092575,61.3,1,0,0,0,0,WORK,WORK
1121752,2,27,3,5,2012-02-17 08:10:12,2012-02-17 08:12:33,2.349999,0.208599,5.157142,13.0,4,1,4,1,4,177.6069,2.5,1,1,1,1,0,WORK,WORK
1121752,2,28,3,6,2012-02-17 08:15:03,2012-02-17 08:54:44,39.68,31.3353,51.992679,80.2,5,1,5,1,5,18.265348,23.8,1,0,0,0,0,WORK,OTHER
1121752,2,29,3,7,2012-02-17 09:18:32,2012-02-17 09:42:23,23.85,19.7973,53.946501,77.0,5,1,5,1,5,80.361765,0.17,1,0,0,0,0,OTHER,HOME
1121752,2,30,3,8,2012-02-17 09:42:33,2012-02-17 09:53:31,10.97,7.7567,42.510958,67.7,5,1,5,1,5,10.822415,4.65,1,0,0,0,0,HOME,OTHER
1121752,2,31,3,9,2012-02-17 09:58:10,2012-02-17 10:02:01,3.849999,1.745599,30.244927,54.7,5,1,5,1,5,36.76867,12.0,1,0,0,0,0,OTHER,WORK
1121752,2,32,3,10,2012-02-17 10:14:01,2012-02-17 11:22:06,68.080001,0.18,3.433999,6.8,4,1,4,1,4,34.522558,2.28,1,1,1,1,0,WORK,WORK
1121752,2,33,3,11,2012-02-17 11:24:23,2012-02-17 11:31:56,7.55,1.7028,20.628571,44.7,5,1,5,1,5,20.458728,56.17,1,0,0,0,0,WORK,OTHER
1121752,2,34,3,12,2012-02-17 12:28:06,2012-02-17 12:46:17,18.18,7.7339,30.436754,69.0,5,1,5,1,5,44.792356,5.98,1,0,0,0,0,OTHER,HOME
1121752,2,35,3,13,2012-02-17 12:52:16,2012-02-17 13:00:06,7.829999,5.413799,41.914193,72.7,5,1,5,1,5,34.449443,5.73,1,0,0,0,0,HOME,WORK
1121752,2,36,3,14,2012-02-17 13:05:50,2012-02-17 13:50:17,44.45,0.555499,5.019626,30.4,4,1,4,1,4,32.18487,68.05,1,1,1,1,0,WORK,WORK
1121752,2,37,3,15,2012-02-17 14:58:20,2012-02-17 15:06:52,8.529999,5.4256,39.146987,60.9,5,1,5,1,5,52.28407,0.0,1,0,0,0,0,WORK,HOME
